time_utc,voltage,current,power
2026-07-16 14:26:12.256000+00:00,12.980273,-81.165695,-1052.590332
2026-07-16 14:26:14.265000+00:00,12.980079,-81.010818,-1053.874512
2026-07-16 14:26:16.260000+00:00,12.979688,-81.07338,-1051.876221
2026-07-16 14:26:18.262000+00:00,12.979883,-81.151581,-1052.655029
2026-07-16 14:26:20.268000+00:00,12.979297,-81.006622,-1053.652344
2026-07-16 14:26:22.270000+00:00,12.979102,-80.919647,-1051.75293
2026-07-16 14:26:24.277000+00:00,12.979102,-81.15921,-1052.694092
2026-07-16 14:26:26.281000+00:00,12.97832,-80.989838,-1053.690186
2026-07-16 14:26:28.260000+00:00,12.97832,-80.921173,-1051.453857
2026-07-16 14:26:30.263000+00:00,12.97832,-81.137466,-1050.548096
2026-07-16 14:26:32.269000+00:00,12.97793,-80.975342,-1053.347168
2026-07-16 14:26:34.301000+00:00,12.977735,-80.931091,-1051.231689
2026-07-16 14:26:36.272000+00:00,12.978126,-81.10466,-1050.629883
2026-07-16 14:26:38.269000+00:00,12.977344,-80.950165,-1052.926025
2026-07-16 14:26:40.308000+00:00,12.977344,-80.910873,-1050.852051
2026-07-16 14:26:42.309000+00:00,12.977539,-81.096268,-1050.330811
2026-07-16 14:26:44.308000+00:00,12.977344,-81.106186,-1052.76123
2026-07-16 14:26:46.303000+00:00,12.976367,-80.997467,-1052.871094
2026-07-16 14:26:48.279000+00:00,12.976172,-81.222534,-1051.386719
2026-07-16 14:26:50.316000+00:00,12.975977,-81.253052,-1054.285889
2026-07-16 14:26:52.318000+00:00,12.975586,-81.071472,-1054.678955
2026-07-16 14:26:54.318000+00:00,12.975781,-81.243896,-1052.312012
2026-07-16 14:26:56.318000+00:00,12.97539,-81.122971,-1054.522705
2026-07-16 14:26:58.287000+00:00,12.975196,-80.936813,-1052.937012
2026-07-16 14:27:00.325000+00:00,12.975,-81.110001,-1050.491943
2026-07-16 14:27:02.323000+00:00,12.974609,-81.069946,-1052.729492
2026-07-16 14:27:04.325000+00:00,12.974414,-80.905533,-1052.198486
2026-07-16 14:27:06.329000+00:00,12.974414,-80.957413,-1050.015869
2026-07-16 14:27:08.303000+00:00,12.974414,-81.054306,-1050.72876
2026-07-16 14:27:10.335000+00:00,12.974024,-80.911255,-1051.976318
2026-07-16 14:27:12.336000+00:00,12.974024,-80.979156,-1050.056152
2026-07-16 14:27:14.331000+00:00,12.974024,-81.124496,-1050.981445
2026-07-16 14:27:16.339000+00:00,12.973243,-80.906677,-1052.821045
2026-07-16 14:27:18.304000+00:00,12.973633,-80.973816,-1049.936523
2026-07-16 14:27:20.339000+00:00,12.973633,-81.10733,-1050.872803
2026-07-16 14:27:22.339000+00:00,12.973243,-81.048584,-1052.570801
2026-07-16 14:27:24.340000+00:00,12.973047,-80.958939,-1051.80542
2026-07-16 14:27:26.339000+00:00,12.973243,-81.116486,-1050.637207
2026-07-16 14:27:28.302000+00:00,12.972852,-81.040955,-1052.650146
2026-07-16 14:27:30.314000+00:00,12.972266,-80.967712,-1051.688232
2026-07-16 14:27:32.304000+00:00,12.972656,-81.10733,-1050.695801
2026-07-16 14:27:34.356000+00:00,12.972266,-81.027222,-1052.486572
2026-07-16 14:27:36.313000+00:00,12.972071,-80.872345,-1051.453857
2026-07-16 14:27:38.337000+00:00,12.972266,-81.119919,-1049.382324
2026-07-16 14:27:40.353000+00:00,12.972071,-81.008148,-1052.624512
2026-07-16 14:27:42.353000+00:00,12.971484,-80.899811,-1051.206055
2026-07-16 14:27:44.353000+00:00,12.971484,-80.999756,-1049.692383
2026-07-16 14:27:46.353000+00:00,12.97168,-80.989838,-1051.036377
2026-07-16 14:27:48.337000+00:00,12.970899,-80.867767,-1050.926514
2026-07-16 14:27:50.352000+00:00,12.971484,-80.997849,-1049.230957
2026-07-16 14:27:52.353000+00:00,12.971484,-81.102371,-1051.011963
2026-07-16 14:27:54.348000+00:00,12.970899,-80.888748,-1052.330322
2026-07-16 14:27:56.355000+00:00,12.970703,-80.98526,-1049.506836
2026-07-16 14:27:58.340000+00:00,12.97129,-81.112289,-1050.791016
2026-07-16 14:28:00.355000+00:00,12.970313,-80.865479,-1052.427979
2026-07-16 14:28:02.358000+00:00,12.970508,-81.005478,-1049.163818
2026-07-16 14:28:04.358000+00:00,12.970313,-81.098175,-1051.032715
2026-07-16 14:28:06.366000+00:00,12.970508,-80.964279,-1052.178955
2026-07-16 14:28:08.334000+00:00,12.970118,-80.998993,-1050.498047
2026-07-16 14:28:10.372000+00:00,12.969922,-81.11496,-1050.914307
2026-07-16 14:28:12.373000+00:00,12.970118,-80.935669,-1052.368164
2026-07-16 14:28:14.378000+00:00,12.969531,-80.859375,-1050.102539
2026-07-16 14:28:16.382000+00:00,12.969922,-81.103516,-1049.020996
2026-07-16 14:28:18.363000+00:00,12.969337,-80.92308,-1052.213135
2026-07-16 14:28:20.399000+00:00,12.969337,-80.863953,-1049.874268
2026-07-16 14:28:22.384000+00:00,12.969531,-81.037903,-1049.061279
2026-07-16 14:28:24.384000+00:00,12.969922,-81.387711,-1051.368408
2026-07-16 14:28:26.387000+00:00,12.969337,-81.351852,-1055.927734
2026-07-16 14:28:28.377000+00:00,12.969337,-81.354523,-1055.406494
2026-07-16 14:28:30.380000+00:00,12.969141,-80.905151,-1055.463867
2026-07-16 14:28:32.378000+00:00,12.968946,-80.854797,-1049.604492
2026-07-16 14:28:34.440000+00:00,12.969531,-81.021118,-1048.911133
2026-07-16 14:28:36.391000+00:00,12.969922,-81.061554,-1051.140137
2026-07-16 14:28:38.396000+00:00,12.968946,-80.890274,-1051.678467
2026-07-16 14:28:40.435000+00:00,12.969141,-81.015396,-1049.389648
2026-07-16 14:28:42.442000+00:00,12.96875,-81.069183,-1051.027832
2026-07-16 14:28:44.445000+00:00,12.968946,-80.895615,-1051.693115
2026-07-16 14:28:46.444000+00:00,12.96875,-81.048965,-1049.46167
2026-07-16 14:28:48.384000+00:00,12.968946,-81.067657,-1051.44165
2026-07-16 14:28:50.456000+00:00,12.96836,-80.876541,-1051.689453
2026-07-16 14:28:52.452000+00:00,12.968164,-80.881882,-1049.165039
2026-07-16 14:28:54.456000+00:00,12.96875,-81.060791,-1049.222412
2026-07-16 14:28:56.458000+00:00,12.968164,-80.878448,-1051.580811
2026-07-16 14:28:58.394000+00:00,12.967383,-80.919647,-1049.168701
2026-07-16 14:29:00.461000+00:00,12.967969,-81.066513,-1049.645996
