entity_id,state,last_changed_utc
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-7.92439794540405,2026-09-25T18:45:39.172247+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-8.01849365234375,2026-09-25T18:50:39.176175+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-8.03375244140625,2026-09-25T18:55:39.176735+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-8.83229541778564,2026-09-25T19:00:39.178695+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-9.05354785919189,2026-09-25T19:05:39.178404+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-12.1536254882812,2026-09-25T19:10:39.174535+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-18.5216274261475,2026-09-25T19:15:39.176368+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-2.81270337104797,2026-09-25T19:20:39.177420+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-7.6929726600647,2026-09-25T19:25:39.193113+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-9.27734375,2026-09-25T19:30:39.179157+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-8.58561229705811,2026-09-25T19:35:39.187895+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-8.758544921875,2026-09-25T19:40:39.184968+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-8.98997020721436,2026-09-25T19:45:39.188084+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-8.79414844512939,2026-09-25T19:50:39.192864+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-9.27225780487061,2026-09-25T19:55:39.189741+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-8.56272411346436,2026-09-25T20:00:39.199072+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-9.01540088653564,2026-09-25T20:05:39.194083+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-9.34092235565186,2026-09-25T20:10:39.199000+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-8.09478759765625,2026-09-25T20:15:39.200062+00:00
sensor.basement_battery_bank_monitor_diag_5_min_current_mean,-9.01285839080811,2026-09-25T20:20:39.199767+00:00
