entity_id,state,last_changed_utc
sensor.basement_battery_bank_monitor_diag_result,TB4_BASE_5 300s n=150 mean=-8.12 sd=4.88 sk=0.25 ek=0.30 pos=4.0% min=-22.1 max=6.9 sd1m=4.26/6.04 Q=-8.43mA E=0.4324W Vsd=0.089mV,2026-09-25T16:20:15.845252+00:00
sensor.basement_battery_bank_monitor_diag_result,TB2_TX_20.00dBm 900s n=450 mean=-8.18 sd=5.15 sk=0.20 ek=0.10 pos=6.2% min=-23.3 max=6.9 sd1m=4.10/6.00 Q=-8.26mA E=0.4490W Vsd=0.089mV,2026-09-25T16:37:16.908700+00:00
sensor.basement_battery_bank_monitor_diag_result,TB2_TX_17.00dBm 900s n=450 mean=-9.05 sd=4.13 sk=0.81 ek=1.98 pos=2.9% min=-21.0 max=11.4 sd1m=3.04/5.83 Q=-9.22mA E=0.3468W Vsd=0.097mV,2026-09-25T16:53:16.927483+00:00
sensor.basement_battery_bank_monitor_diag_result,TB2_TX_14.00dBm 900s n=450 mean=-10.27 sd=2.10 sk=0.30 ek=1.23 pos=0.0% min=-16.8 max=0.0 sd1m=1.64/2.75 Q=-10.27mA E=0.2386W Vsd=0.096mV,2026-09-25T17:09:16.951863+00:00
sensor.basement_battery_bank_monitor_diag_result,TB2_TX_11.00dBm 900s n=450 mean=-10.42 sd=1.84 sk=0.18 ek=0.55 pos=0.0% min=-16.0 max=-3.1 sd1m=1.41/2.34 Q=-10.47mA E=0.2309W Vsd=0.098mV,2026-09-25T17:25:16.967459+00:00
sensor.basement_battery_bank_monitor_diag_result,TB2_TX_8.50dBm 900s n=450 mean=-10.82 sd=1.81 sk=0.01 ek=-0.30 pos=0.0% min=-16.4 max=-5.7 sd1m=1.58/2.20 Q=-10.84mA E=0.2313W Vsd=0.095mV,2026-09-25T17:41:16.976901+00:00
sensor.basement_battery_bank_monitor_diag_result,TB4_BASE_1 300s n=150 mean=-8.86 sd=5.34 sk=0.72 ek=2.60 pos=4.0% min=-21.0 max=14.9 sd1m=3.74/6.23 Q=-9.17mA E=0.4589W Vsd=0.097mV,2026-09-25T17:47:38.033274+00:00
sensor.basement_battery_bank_monitor_diag_result,TB4_A_LIT_PAGE 300s n=150 mean=-10.76 sd=2.66 sk=0.62 ek=3.24 pos=0.7% min=-20.6 max=0.4 sd1m=1.77/3.66 Q=-10.82mA E=0.2541W Vsd=0.057mV,2026-09-25T17:52:58.042205+00:00
sensor.basement_battery_bank_monitor_diag_result,TB4_BASE_2 300s n=150 mean=-8.48 sd=5.06 sk=0.06 ek=0.47 pos=5.3% min=-24.8 max=5.3 sd1m=4.97/5.25 Q=-8.70mA E=0.4536W Vsd=0.093mV,2026-09-25T17:58:18.058785+00:00
sensor.basement_battery_bank_monitor_diag_result,TB4_B_BLACK 300s n=150 mean=-10.07 sd=5.78 sk=-0.08 ek=2.70 pos=5.3% min=-34.3 max=11.4 sd1m=5.24/6.28 Q=-9.94mA E=0.4251W Vsd=0.091mV,2026-09-25T18:03:38.040953+00:00
sensor.basement_battery_bank_monitor_diag_result,TB4_BASE_3 300s n=150 mean=-8.71 sd=5.10 sk=-0.13 ek=1.19 pos=6.7% min=-28.6 max=5.3 sd1m=3.89/6.06 Q=-9.30mA E=0.4615W Vsd=0.096mV,2026-09-25T18:08:58.076504+00:00
sensor.basement_battery_bank_monitor_diag_result,TB4_C_WHITE 300s n=150 mean=-10.57 sd=2.01 sk=0.16 ek=-0.34 pos=0.0% min=-15.3 max=-5.3 sd1m=1.73/2.24 Q=-10.52mA E=0.2258W Vsd=0.098mV,2026-09-25T18:14:18.090425+00:00
sensor.basement_battery_bank_monitor_diag_result,TB4_BASE_4 300s n=150 mean=-9.14 sd=5.66 sk=0.21 ek=0.84 pos=5.3% min=-24.0 max=8.4 sd1m=5.07/6.26 Q=-8.83mA E=0.4672W Vsd=0.067mV,2026-09-25T18:19:38.044009+00:00
sensor.basement_battery_bank_monitor_diag_result,TB4_D_LOOP_1MS 300s n=150 mean=-7.15 sd=6.80 sk=0.35 ek=4.68 pos=11.3% min=-38.5 max=23.3 sd1m=4.92/8.22 Q=-6.88mA E=0.6036W Vsd=0.090mV,2026-09-25T18:24:58.126071+00:00
sensor.basement_battery_bank_monitor_diag_result,TB4_BASE_5 300s n=150 mean=-8.41 sd=6.32 sk=-0.28 ek=1.36 pos=7.3% min=-30.9 max=9.9 sd1m=5.42/7.76 Q=-8.65mA E=0.4736W Vsd=0.084mV,2026-09-25T18:30:18.133413+00:00
sensor.basement_battery_bank_monitor_diag_result,TB3_AVG_1 300s n=150 mean=-19.86 sd=64.30 sk=-1.66 ek=4.77 pos=37.3% min=-331.5 max=119.8 sd1m=49.59/74.50 Q=-8.70mA E=0.4785W Vsd=0.505mV,2026-09-25T19:14:04.737118+00:00
sensor.basement_battery_bank_monitor_diag_result,TB3_AVG_4 300s n=150 mean=-2.47 sd=44.47 sk=0.22 ek=1.58 pos=41.3% min=-133.1 max=153.0 sd1m=37.59/51.40 Q=-8.93mA E=0.4797W Vsd=0.259mV,2026-09-25T19:19:14.757999+00:00
sensor.basement_battery_bank_monitor_diag_result,TB3_AVG_16 300s n=150 mean=-6.18 sd=27.00 sk=-0.24 ek=3.20 pos=30.0% min=-122.5 max=92.7 sd1m=20.20/34.75 Q=-8.34mA E=0.4792W Vsd=0.141mV,2026-09-25T19:24:24.765866+00:00
sensor.basement_battery_bank_monitor_diag_result,TB3_AVG_64 300s n=150 mean=-9.94 sd=5.91 sk=-0.49 ek=1.69 pos=4.7% min=-31.3 max=5.3 sd1m=4.64/7.33 Q=-8.66mA E=0.4709W Vsd=0.088mV,2026-09-25T19:29:34.784992+00:00
sensor.basement_battery_bank_monitor_diag_result,TB3_AVG_128 300s n=150 mean=-8.67 sd=6.30 sk=0.22 ek=0.25 pos=9.3% min=-24.0 max=8.4 sd1m=5.05/7.21 Q=-8.72mA E=0.4822W Vsd=0.083mV,2026-09-25T19:34:44.797302+00:00
sensor.basement_battery_bank_monitor_diag_result,TB5_BASE 900s n=450 mean=-8.87 sd=5.32 sk=0.09 ek=-0.01 pos=3.8% min=-22.9 max=7.6 sd1m=4.11/6.36 Q=-8.96mA E=0.4610W Vsd=0.090mV,2026-09-25T19:51:00.978391+00:00
sensor.basement_battery_bank_monitor_diag_result,TB5_FDC5 900s n=450 mean=-8.96 sd=3.91 sk=0.17 ek=1.19 pos=1.8% min=-22.1 max=7.2 sd1m=3.03/4.84 Q=-8.96mA E=0.4615W Vsd=0.098mV,2026-09-25T20:06:11.000697+00:00
sensor.basement_battery_bank_monitor_diag_result,TB5_RESTORED 900s n=450 mean=-8.88 sd=5.92 sk=0.27 ek=0.77 pos=8.0% min=-30.1 max=10.7 sd1m=4.67/7.12 Q=-8.83mA E=0.4963W Vsd=0.081mV,2026-09-25T20:21:21.019176+00:00
